ID	Result
group_4847	-19.4004154755934
nisP	-0.315439518839943
pcp_1	-32.1078978374933
group_409	-0.0698198492236939
map	1.23991448915804
kpsT	-0.360847749626496
purA	-5.36068968349817
group_496	0.408602725726927
dut	-20.9587640478307
group_5445	-0.240361403782406
gpmA_3	-11.2915181772965
group_3912	-0.387950715259729
sorC_1	1.12722870570369
group_4621	-0.382682315793172
recN	7.16651742559634
group_1013	-0.0965119707563337
mltG	-33.0644349058361
group_179	0.651870392226609
aroA	18.6164262379772
group_3089	-0.262133701037341
group_5138	0.697342701444835
gutB	-0.435202862665413
group_5139	17.3621697774079
group_5849	-0.339178948188609
pdxS	7.54386615642813
group_8210	0.766475833194684
tuf	-28.9202813446576
group_4056	0.247223905719878
gla	-23.063909479719
group_439	0.238173937084681
pgcA	-44.109454504693
group_5227	-0.412922024284131
glnQ_4	-42.3180538723282
group_6012	-0.471347893768977
atpA	-31.51032629423
group_798	-0.115446518764867
atpH	-18.4543585847069
group_799	-0.0681991565264158
atpF	-32.1588888140593
group_2635	-0.18276997711698
group_5157	-33.3598675961636
bglA	-0.289398715142504
rpoE	-43.4846110820639
group_2689	-0.138944501405378
pyrG	-240.221875423385
group_2853	-0.209140510135501
group_5166	-48.5194014197501
group_3782	-0.416791461781228
glnA	-25.0931150722478
group_4134	-0.20191730462797
group_5171	-125.390072417614
group_8256	-0.328020393723207
alr	-74.1941756380034
Int.Tn_1	-0.496096067235822
group_5191	2.53594342059743
smc_2	-0.26776692421555
acyP	-11.5555553047299
group_3298	-0.444521718464941
nrdD_1	2.0472201711047
group_755	0.609168148690475
spxA_1	2.4641358948847
group_148	0.164784000846052
mro	-21.866079996277
group_2032	0.794537420791623
artQ	0.124293847262777
group_2294	-0.325968151573581
group_5234	1.30124527460027
group_2976	-0.382996388004818
group_5238	28.926618763861
group_3913	-0.399302960732392
tenA_1	-7.65566983627898
group_397	0.297268176337803
brnQ	-59.8906998633502
bglF	25.3067800678297
group_3974	-0.144817427097418
group_5257	-1.04098738771584
group_4936	-0.26170518853523
carA	-44.7045202432796
group_5450	-0.45292506758191
group_5261	-6.08160566921209
group_5517	-0.111279248020136
ecfA1	-7.30275044811024
group_2056	-0.407279298635504
ctsR	1.18761568099437
group_2856	-0.339317403849976
pepO	9.96473608530275
group_512	0.502532005675676
whiA	5.49272776249981
group_5883	-0.419282491484144
group_5302	-14.1188003549257
group_710	-0.324426145093575
rpmGA	-35.6334564649319
dnaC_2	0.203473387958434
rpmF	-22.5098453587591
group_4129	-0.345568778903881
group_5305	-19.0247608679916
asp3	-0.34828527548702
group_5307	-10.5801924706838
group_5170	-0.391687490500832
yabA	-0.900767560467429
asp2	-0.340354403780158
group_5325	2.79219275506209
group_1405	0.645196010870613
lpd	-39.8263141828606
group_3053	0.211284566200262
pdhC	-67.8269830502
group_3775	-0.187481402368741
group_5349	2.26872261612929
group_5401	-0.459833627966917
group_5375	1.4553253085986
ltxB	-0.114282833556519
group_5387	-0.662227574325322
group_1217	-0.208420686338101
group_5390	-10.997302689641
group_13	-0.239081280746786
dsbD_2	-22.0806712218294
group_3522	-0.4332445025259
aspS	-18.1095997125674
group_3780	-0.346385992846483
yutF	72.849671923531
levS	-0.523315902000888
rpsU	2.73363025803079
group_5168	-0.361491586759001
atpG	-43.3739300265064
group_123	0.0433653760181735
atpB	-28.1932767383053
group_1962	-0.25197450317527
atpE	-75.6010825465174
group_321	0.06557008780977
pfkA	-41.3540252040162
group_3705	-0.531850270505079
group_5838	-30.8977154683613
group_4211	-0.0168620915162346
salL	-151.820666168714
group_5408	-0.532185714245032
trmL	-41.6348943235916
group_5410	-0.512367141277588
ribU	-27.2705239282829
group_730	0.0239362370759337
pgk	-147.648366518175
group_991	-0.162912507158713
glnR	-38.9667184500644
group_218	0.349604454087287
hrcA	-36.7414686522396
group_2952	-0.39720493952273
dnaK	-41.2363223345966
secY2	-0.358749726570093
group_5850	-55.2849950339863
group_418	0.00856801099748322
trmB	-54.146096004318
group_5409	-0.541612626623804
nusA	-30.6788640750543
dpnM	-0.380353422392665
group_5853	-30.4357871326235
hsdS_1	0.766390859910689
group_5860	53.3588954864274
group_6042	-0.469386421984568
group_5865	-45.9600906479314
group_1119	-0.298732764695337
ansB	-70.3309907071024
group_1509	-0.25342712020444
ccpA_2	-32.8505870123339
group_268	0.387075011332873
fsaA	-3.7791596065767
group_2784	0.335325220592688
gmuB	2.03082081725033
group_1747	0.0472065586686036
hpdA	-38.9796405046362
group_3228	-0.383477635259638
ribH	1.35048486326608
mtlA	0.157874209565679
group_5878	5.06169325984513
group_4242	-0.442196928930115
rnj1	1.67347452633858
group_4837	-0.38893085016642
ktrA	21.6492916423469
group_5221	0.183674962538817
yhbU	3.05520786257265
group_5355	-0.379177145640417
upp	1.27399289959289
group_5357	-0.391279833308884
msrAB_1	0.0880688561521885
pyrB	11.0344734513478
dpnB	-0.370797973639025
ldh	-0.103293542227252
gtf2_3	-0.342184493077286
pth	9.84776243348213
dpnA	-0.422289522830689
group_5899	-40.3569980594745
group_72	-0.10461349524946
rodZ	112.560766913247
group_184	0.437188931179591
cysA	1.04012417963344
group_2361	-0.331851597347042
ywnA	5.41138914945159
group_2719	-0.419319072601926
yvcJ	21.0100741809099
group_2872	0.135261463355691
greA	-42.5170897401351
group_5979	-0.507902250049252
malR	-15.2527741507202
ltrA	0.303078873351124
group_5922	1.36773669330172
group_151	-0.334919163550867
group_5923	-6.18626794937182
group_1545	0.586148502900012
nspC	-38.3332452005488
group_3838	-0.406242027789305
addA	-23.5406407695021
group_4581	-0.379682225450859
rbgA	-24.1471166323711
ftsK_1	-0.416334862228952
acoA	-456.632984866027
group_5358	-0.392021248888733
group_5928	-32.311575017296
group_5359	-0.413645561778665
pyrC	-47.2986616786285
group_5416	-0.412566432748087
mutX_3	51.3119566957434
group_5942	-0.416196306612652
ung	-141.306018470477
iap	-0.382621488738908
gatB	14.6903126116531
group_776	0.184254993040989
group_5935	-3.33797786820396
group_993	-0.21740390845049
group_5936	357.707455728237
group_1743	0.185450622516217
nadC	-10.4517136348444
gtf2_1	-0.318779048688828
group_5948	-39.7648581422001
group_2704	-0.455289928685495
prfA	95.398667830077
group_4454	-0.404760797018848
mscL	-82.4335477943757
group_4892	-0.535606725252947
group_5951	-21.4109553297245
group_4915	-0.295668630927498
dnaX_1	-127.028928092422
group_503	0.418173453181122
group_5954	-7.03346506975788
group_948	-0.312372151298878
group_5955	230.296574552585
group_1067	-0.261900123026366
group_5956	42.3758571016351
group_1202	-0.464593887471351
parC	-9.92870149377026
group_2776	0.434996094905349
parE	-18.5166416203334
epsJ_2	-0.261105689480936
hup	-8.2699098217477
group_3273	-0.257237240134031
yjbK	-3.26611630449284
group_4103	-0.401096212152639
pepN	-51.7672019683735
group_4142	-0.147712196907039
group_6190	2.43794000206087
group_5412	-0.543267498324237
queT	-23.8932341912679
group_6081	-0.44024498900949
grpE	-25.3353556895314
group_108	-0.369186129929494
pgi	-9.04053739504228
group_215	0.70939652027759
group_7567	-73.7523216261638
group_3033	-0.249915139890478
lytB_2	1.00388108319529
group_3419	-0.551823709120489
group_8081	0.999768366804211
group_4905	-0.287212419561141
tkt_1	-9.27795397237451
degA_2	-0.281599267180864
hslR	1.15972690936827
group_4930	-0.178583154505766
group_8338	-89.5072829576423
group_5411	-0.531029730469675
group_8491	-26.7653483339544
group_5477	-0.450751756541518
tsf	1.53502992437162
group_5565	-0.419724526071652
lacF_3	3.13772738720486
mrnC	0.255371571579321
group_5991	-0.552282172429831
licA_1	5.98076889323356
group_1820	0.216234197194079
purE	1.08532262905395
group_3203	-0.132082412210061
group_2093	1.37257550251383
group_4159	0.208644828366276
yheS	1.07604002829379
group_4456	-0.103557582803226
mraY	-2.38764646271708
group_4472	-0.484780991234909
group_4490	-0.473780411625242
group_2570	-2.20682804732193
group_2626	0.708458192714562
group_5440	-0.283699450230156
valS	0.338764890574823
group_6082	-0.469620545869825
hcnC	1.63433886874327
group_1965	-0.193885159234956
group_3205	-0.118884551100587
group_363	0.325308204485046
ecsA_2	-0.0520188648050788
group_4069	-0.152099212840767
bsaA	-2.49307788839365
group_4104	-0.262569496830186
group_3323	0.916268058303636
group_419	-0.157038591474709
group_3334	1.23303510301973
group_5361	-0.391836095702751
alaS	0.55308774729173
group_6080	-0.478314324946381
group_3532	0.784882435386186
group_2138	0.554772277350543
glmS	0.525481022878062
group_2656	-0.170239386995481
group_3602	0.960937506349659
group_3470	0.192654198915586
liaS	0.766611855869794
group_4399	-0.267467166694316
group_3828	-0.161491602642197
Int.Tn_2	-0.416334071787537
group_3880	-2.44635706860494
group_4888	-0.473651875534663
deoD_1	0.74678110043863
group_5944	-0.408986018933325
group_3929	0.849560565097035
group_5945	-0.406284078118074
cdaR	1.15952163166284
group_909	-0.244762267461269
uppP	0.0925980376202567
group_1812	-0.331985843462501
ypdF	0.707510089164827
group_2120	-0.240303219158614
panT	0.500650670242874
group_3732	-0.186825082371758
group_4368	0.269994007596996
group_5360	-0.395003893856158
pstA2_2	1.18501210516268
epsH_1	-0.258253214014508
yfmC	0.926990615185515
group_248	0.127343445917964
group_4612	0.272647324469689
group_2866	-0.328349839144915
trkA	0.241961840001166
argH	0.00983303112021996
adhR	0.83929101744447
group_3728	-0.400932617900184
lrp	1.07194128213222
group_484	0.197742122990157
ffh	1.08046122309026
ssb_3	0.223739476432614
ftsH	1.04617173200297
group_5444	-0.46521702382307
glpQ	0.278171548179168
group_5474	-0.341912158918808
xerS	0.304352098906972
group_6020	-0.488734353947185
mnmE	0.28611297796493
group_838	-0.38834546188976
pbpF_2	0.404771110898118
group_1675	-0.0734191152044318
pglF	1.18405294884903
group_209	0.670460063527723
nagB	1.07563547793617
group_2695	-0.270583551509324
group_5160	0.758963932073487
group_5879	-0.324115899523772
czcD	0.683268895650942
group_1073	0.780515339730645
kdgR	-2.72571606977654
group_1998	-0.168425090431336
sorB_1	-2.73903919137576
group_2289	-0.0195308997360124
manX_2	-2.3535113198484
fruA_2	0.0459658667401967
rpsI	1.42044576018627
group_5399	-0.47984241097953
mapP	1.05601922331018
group_666	0.634264317284397
braC	1.24233739121593
group_1229	0.14694806577581
group_5301	0.474639007234598
group_2619	-0.223717424674855
xylH	-0.00105773970916113
group_3409	-0.436042881252204
pepT	0.318850670019588
group_4041	-0.445012572400428
yjbM	1.12992219549492
sarA_2	-0.467045028921865
rnhB	-0.124872792287832
group_451	0.373277414249837
pglJ	1.01818782507429
yxlF_1	-0.4303510810456
pbpX_2	0.446707636530082
group_1728	-0.233647926246413
atpD	-0.364207974211512
group_174	0.231892070991548
group_5847	-0.0575754521677941
group_2312	-0.26309347883742
group_5848	-0.0951411184574022
group_3027	-0.356376529540375
oppF	1.16185972364126
group_3083	-0.452919781326213
gno	-2.51074034912335
group_4285	-0.217462930718381
group_5872	-2.59837046518967
group_4750	-0.142984397171026
group_5881	0.196388368960387
group_4752	-0.403132410320485
spo0C	1.05611689127957
group_5382	-0.257370493620079
graR	0.857001833558737
group_695	-0.179936779545073
ilvD	0.607224144580645
group_1039	0.0363602492448087
group_5920	0.69654617668128
group_1211	0.147695153333422
group_5933	0.0328573759649227
group_1295	0.116060211202336
znuA_2	0.449543151023616
group_3024	-0.418902719856619
yusV	0.951071683983397
group_4155	-0.232438313681019
yfhA	0.936421733099859
group_5379	-0.325466051282632
fepD_2	0.945496609127502
group_852	0.00827477469251715
bfmBAB	-0.100518781756662
group_879	0.447694400314289
group_1179	0.965279167568463
group_2134	-0.180349450196023
group_1408	0.899459550360458
group_3360	-0.261268217644401
group_1929	-0.77632387079507
group_3490	-0.453420204045866
cmpD	-1.07889415494574
group_4468	-0.24465999393372
mfd	0.922786760964551
agrA_1	0.554382858296064
group_4692	-0.50538409226973
treB	-0.0523919176977785
group_4895	-0.439985178186267
erm	-0.407162106854598
yycB	1.05861188631207
thiM_1	0.668849785192818
group_5446	-0.370850457401987
trxB	1.14861332343725
group_5478	-0.450765479228841
group_6084	-0.446161648783274
argS	0.951825298514769
group_623	-0.294607893704767
lacB	0.796258113800787
group_116	0.175887698704459
kdgK	-0.590093865944294
group_2936	-0.348364871093763
comFA	1.01449951231104
group_3946	-0.329350925323849
group_4032	0.848864156636624
group_4882	-0.522440452167486
pcrA	-0.379420692591661
group_5422	-0.451785288956686
yfmL	0.826805720210566
group_6083	-0.481269089112844
ribX	1.464926617076
gspA_3	-0.206850711295072
group_4367	0.206551550210151
group_244	-0.364861905064236
group_4547	0.868080939931813
group_3687	-0.378190080226795
trpA	1.13049377452101
group_2933	-0.359630034499703
group_4693	0.900291088022187
group_314	0.343933930709192
pox5	-0.32767818636814
group_4448	-0.412791427651312
dapA	0.681837133633228
group_4584	-0.476449681521665
group_4855	1.25925254963825
group_4678	-0.351218659705343
group_5162	0.717318121844376
group_4902	-0.56706008567418
group_5195	0.959038645146813
group_3599	-0.20683465855208
group_5209	-0.914702517464174
group_3636	-0.305539292611156
yafQ	-0.625553829270061
group_416	0.229325308586709
galK_2	-1.98038113891412
group_8296	0.701148454527346
celA_2	-1.9204436129347
group_1121	0.0365639817621571
glgA	1.0317158815622
group_1308	-0.0443736629657698
atpC	0.678700885523144
spxA_3	-0.133706078352701
group_5855	0.616775197373004
group_2170	-0.36983819786482
group_5868	0.542038310320558
group_2829	-0.222106069084094
group_5869	0.538898118738879
group_3892	-0.138101587049601
fhs1	0.923670064617598
group_4465	-0.409454434889751
patB	-1.14380551023084
group_638	-0.0876620778418803
gmuR	-1.90955872611879
group_1272	0.278379833897611
purD	-0.810770528965611
wbbI	-0.209189919130835
mvaS	-0.055335043785846
group_4894	-0.459224517928596
thiM_2	0.169049998448517
group_557	0.925776735231241
ykoD_2	1.30112206300125
group_15	-0.358254358283281
udk_1	0.418704007311325
group_2561	-0.347832808647959
group_2554	-0.444694407214867
tetM	-0.555670356812998
group_2815	0.358926316865146
group_3808	0.241007379156965
group_2972	0.764345807385762
group_3921	-0.411639305612195
bepA	-0.0823684155088708
group_5572	-0.377699052227631
groS	1.01373275834939
group_6274	-0.468870842220537
metN	0.911663807844063
group_1435	0.642671818809117
group_3829	0.207789902965746
group_2063	-0.0191786967470895
dgkA	1.06846946893171
group_2346	0.448049420397696
norM	0.697583373803079
group_2467	-0.161522336228082
pyk	0.872903099287321
group_2540	-0.366474979948237
group_4233	0.714864794970092
group_3724	-0.502915873331029
group_4388	-0.635104448138539
group_4864	-0.273023978840089
nusG	1.01081698043952
group_4985	0.0789706625601341
pstS1	1.16608726890643
group_5266	-0.462760928424825
yclM	0.956906037778729
group_5457	-0.383868547646799
nanE	-0.643305933834585
group_1754	-0.387972606654423
group_5201	0.735929618851684
group_3080	-0.359560674707411
plsY	0.799788861767827
group_3459	0.367776298004124
group_5392	0.933670085356458
group_3771	0.196686360522643
murC	0.820797302533041
glf	-0.383904177570356
gmuA	-0.733606545925817
group_1426	-0.321051964747787
rpsA_2	1.11561481612754
group_1687	-0.224673453965596
group_939	1.09637518428981
group_3114	0.332455706779309
pcp_2	0.773741385923591
group_4122	0.332700091790114
group_1252	0.895478350416303
group_4478	0.335441041510018
group_1280	0.718133445038695
group_1818	-0.83019630327065
group_5430	-0.548301675192147
group_5460	0.336347693056457
opuCB	0.265182942697329
group_2231	-0.203276105239912
group_5461	0.33012583155944
group_2265	-0.51031217794943
lon	0.94074416548352
ypdA	1.1035247769031
group_4425	-0.263668129693424
group_4519	-0.42281130818618
trkG	0.682773256915834
group_541	0.798580145995575
cmtB	1.04079315943782
sulD	-0.417040378734973
group_6085	-0.370870532091766
ctpC	0.13594514855749
group_707	-0.357091410588462
gatC_2	1.05711627369326
group_1642	-0.158275239099289
group_3537	0.870029255941306
group_1736	0.380935138797761
ugl	-0.0205421672806093
group_2252	-0.00352945333847437
kdgA	0.190958094894413
group_2468	0.0732956565686688
group_3592	0.293802247835973
gtf2_2	-0.148282323912477
comEA	-0.683360745388357
group_372	0.508966014665712
yvoA	0.966792947819597
group_4919	0.325295831186854
malK_2	0.609256944592822
group_5493	-0.353630843155631
group_6002	-0.549540058883628
group_404	1.03031566300695
group_663	0.613209278285396
group_4240	-0.474430171686608
group_765	-0.575546206242214
yhaM	-1.43093665085409
pepC	-0.849164064868618
group_1172	0.116316328591293
ybiV	0.487184146442453
group_1344	-0.351715021697772
feuB	0.893096712064982
group_1746	-0.290707375147427
group_4695	0.350210540010071
group_192	0.505775650386023
group_4709	0.794445986019117
group_2627	-0.422745771302617
group_5287	-0.996064834173204
group_2983	-0.146136505117235
rlmA	0.102017833188154
group_313	0.406883890508405
fni	-1.16036418733807
group_3953	-0.47674408459463
cysK	0.744186098763159
group_3979	-0.391462600251476
group_5856	0.965848784400175
group_5418	-0.589947507381419
ftsL	0.320505618964116
group_5996	-0.596283121848616
group_5873	-0.248431651327716
group_5997	-0.59964974568056
ilvE	0.978757003673743
group_6013	-0.594298488238525
group_1393	0.249989332759679
group_6014	-0.602549310150155
group_1682	0.820871158764567
group_6015	-0.588927850250275
rlmCD_1	0.780926684501829
group_6017	-0.607420679812396
lytA_5	1.05484922157557
group_1009	-0.230750643682428
ulaE	-0.487514219926333
galT_2	-0.485058393290803
glnH_1	1.12149335446002
group_2274	-0.185655366321977
group_2917	0.216289016959227
group_3115	0.284563943037946
group_3285	1.07007588419525
group_4503	-0.361716776460804
group_3305	0.47579608985978
group_5432	-0.451334676183364
agaC	-0.74246459327334
ykoE	1.02783755985059
group_5566	-0.480298083680069
group_4042	0.317249956034827
group_655	0.265895267466057
yehU	0.390781125779863
group_1856	-0.216343706363831
group_4776	0.498922920663603
group_2832	-0.119154186882237
dasR	0.847418229976048
group_333	0.415955088227344
bglK_1	0.626827628272547
group_3460	0.29770685671008
ulaA_2	-0.0232904978794999
ptrB	-0.0591255967946091
srlR_1	0.462364630640699
group_5509	0.32478085816325
group_3583	-1.45698547378277
group_6016	-0.567064372461126
group_3594	0.766852155805973
group_6099	-0.431584672002463
iolX	0.968280359761242
group_6100	-0.434169837295215
tpx	0.287400529349557
group_1186	-0.217056040179847
group_856	0.641269328337871
group_1713	0.17129851133931
group_1646	0.2523402381834
group_1976	-0.482338361458773
adh_1	0.587574047596768
hpaIIM_2	-0.254404547415711
group_3276	-0.184261971967055
lcnD_2	-0.542121387351244
group_3638	-0.568855852614986
dnaD_2	0.143150948582634
group_3646	0.36654730439615
group_3162	0.913245331777469
hmpT	0.858234837136394
group_4451	-0.499189238415657
group_4608	0.846457679828412
group_4899	-0.111614927375657
luxS	0.75680928372279
group_5527	-0.409328120442933
group_4851	-1.2428984922977
group_757	0.465494745034814
macB_2	0.479784338925929
group_1359	-0.521602133839225
group_1609	1.16316297862948
group_1391	-0.238505525659743
ecsA_1	-0.166022969888599
group_1656	-0.490453222160967
group_2438	-0.0331800878034614
group_1970	-0.18827546257252
group_2710	-0.735865990913602
ald	-0.207194432350384
yitU	0.126172291625565
group_3464	-0.149322815669336
glnQ_1	0.0974954617058107
group_4518	-0.385359590913837
argR_2	0.937154580358326
group_787	-0.223191802355031
group_3843	-0.491857051228333
group_8241	-0.39733671626201
lytN	0.642133508802455
group_173	-0.0309722618572884
graS	-0.07576228255601
group_1897	-0.342474990192561
pucK	-0.312717518114879
group_3066	-0.493798778082301
group_4755	-0.724430356404899
group_3429	-0.190474271871138
yjhB	-1.17911896255392
group_3515	-0.281935403072147
group_1276	-0.967530360915897
group_4946	0.175484314470861
group_2117	1.01105840887826
group_6022	-0.463880202683455
group_2881	0.0614045324487829
group_6046	-0.334304707246856
metP	0.991160512328912
group_1000	0.119628238025009
group_4035	-0.629516890767639
group_1069	0.559334890475519
lepA	0.596584947450128
dpnA_1	0.656137408947715
group_5276	-1.14176033842413
group_224	0.419581235278131
group_1263	-0.798727237677014
group_2306	0.301935577336964
glxK	0.703720103364176
group_2316	0.52669679464769
group_2107	0.517285654483555
lytB_7	-0.21339905319926
group_2911	-0.768644662049905
group_4474	-0.347588016319297
group_3618	-0.47850783553188
group_5453	-0.308384959401201
rsmG	-0.531139119865535
bglH_1	-0.0531607777185375
group_4218	-0.683352358039823
group_3167	0.781193005586041
pyrP	-0.508641688168131
group_3738	-0.329724677331691
dnaC	0.152861580099427
group_3861	0.373624543864996
ulaD	-0.162968492758637
group_4863	-0.446869430493811
apbE	0.640847182464005
epiD	-0.370858268282245
group_5202	-0.167888712875506
relE	-0.457662209229011
clcA	0.482044065230245
lysA_1	-0.374153590604193
group_3005	-0.316316739013676
group_6154	-0.317281077525121
group_3008	0.893114812428762
group_4371	0.664943493738077
group_624	-0.533665921333088
rplI	0.304382716757465
group_2581	-0.0293945934284759
fpgS_2	-0.101919677512071
group_3152	-0.268761533335112
coiA	-0.407105574454033
group_4049	-0.423051422410829
modC	-0.711973139818197
group_427	0.660444314043801
ytpP_2	0.82313083915884
group_4471	-0.392124680584668
serB	-0.16826914807071
group_4698	-0.0473929471339697
metZ	0.288797982725148
group_8419	0.472738767949514
group_1519	-0.380702744847991
hepC	0.120091115589464
group_2782	0.305808176154995
mvaS_2	-0.352737343050747
group_3103	0.245406625079911
group_2739	-0.311616258682289
group_4116	0.180604798547069
rsuA_1	0.646677904551715
group_4520	-0.442993151875664
potA	0.481852854061483
group_6019	-0.477583668566382
group_3927	-0.250557072689243
group_829	-0.231053665189641
group_5299	-0.515585462947931
group_1907	-0.399142067700995
group_5352	0.831328393627156
group_1990	-0.239513599039625
group_3207	-0.0628071764827297
